SMILES,logPapp
CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(c3cc(=O)n(C)c(=O)n3C)CC1)c1ccccc1S2,0.84
CSc1nc2cc(C(=O)N3CCC(C)CC3)ccc2[nH]1,1.458183
Cc1c(O)c(=O)ccn1C,1.11147
Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)N=S1(=O)[O-],-0.39897
C=CC(N)=O,1.430682
COc1cc2c(cc1OC)[C@H]1C[C@H](O)[C@@H](CC(C)C)CN1CC2,1.32
CCOC(=O)c1ccc(O)cc1,1.189709
N[C@@H](Cc1ccccc1)C(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@@H](O)[C@@H]1O,0.3
C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,-0.82
COC(=O)c1cc(O)c(O)c(O)c1,0.61
CNC1(c2ccccc2Cl)CCCCC1=O,1.74
COCCOCCOCC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,-0.24
C=CCNC(=O)C(=O)C(CCC)NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2,0.97
C=CCNC(=O)C(=O)C(CCC)NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC(C(=O)C(C)C)C(C)C)C(C)(C)C)C2(C)C,0.71
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,0.5
CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)OC(C)(C)C,1.82
CC[C@H](C)[C@H](N)C(=O)O[C@@H]1C[C@@H](n2cc(F)c(=O)[nH]c2=O)O[C@H]1CO,0.44
NC(CC(=O)O)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,-0.49
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(N)=O,-1.29
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,-0.1
ON1C=CC=C(c2cc3nccc(-c4ccc(OC(F)F)c(OCC5CC5)c4)n3n2)C1,1.29
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0.73
O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4ccc5c(c4)OCO5)n3)cc21,0.53
COc1cncc(-c2nccc(-c3cc4c([nH]3)C3(CCCNC3)CNC4=O)n2)c1,0.3
CN1CCN(Cc2ccc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)cc2)CC1,-0.1
CN1C(=O)CC(N2CCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,0.48
CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,0.64
CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,0.68
COCN1C(=O)NC(=O)C(c2ccccc2)(c2ccccc2)C1=O,1.5
CCCCCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,0.03
C=C(C)C(COc1c2occc2cc2ccc(=O)oc12)OC(C)(C)C(O)COc1c2occc2cc2ccc(=O)oc12,1.52
CCCCCCCCCC(=O)O,1.32
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c1OC,1.05
COC(=O)C[C@@H](C(=O)NN(Cc1ccc(/C=C\c2ccccc2)cc1)C[C@@](O)(Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O)C(C)(C)C,0.92
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3cccc(F)c3)nc2c1C,0.7
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,1.16
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1.379114
CC#CC#CCCCC/C=C/C(=O)NCC(C)CC,1.770213
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,1.59
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,1.6
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1.0515395
CC(C)C(=O)Nc1ccc(N(O)O)c(C(F)(F)F)c1,1.6783465
CC(C)Cc1ccc(C(C)C(=O)NO)cc1,1.37
CC(C)Cc1ccc(C(C)C(=O)O)cc1,1.6883124999999999
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3cc(F)cc(F)c3)cc21,1.76
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3cc(F)ccc3F)cc21,1.54
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3ccc(F)c(F)c3)cc21,1.64
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3ccc(F)cc3)cc21,1.67
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3ccc(F)cc3F)cc21,1.63
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3ccccc3)cc21,1.64
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=N/O)c3ccccc3)cc21,2.13
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,0.32086400000000004
CC(C)c1cccc(C(C)C)c1O,1.23
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1,0.5590755000000001
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1C,1.3396145000000002
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1.2092065
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.1600000000000001
CCCCCCOc1cccc(NC(=O)OCC[NH+]2CCCC2)c1.[Cl-],0.5192570000000001
CCCCCOc1cccc(NC(=O)OCC[NH+]2CCCC2)c1.[Cl-],1.2302244999999998
CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1C,1.1407539999999998
CCCCOc1cccc(NC(=O)OCC[NH+]2CCCC2)c1.[Cl-],1.4124865
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.94
CCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1C,1.180461
CCCOc1cccc(NC(=O)OCC[NH+]2CCCC2)c1.[Cl-],1.430682
CCCS(=O)(=O)n1c(N)nc2ccc(/C(=C/C(=O)NC)c3cccc(F)c3)cc21,1.81
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0.8114565
CCCc1cc(=O)[nH]c(=S)[nH]1,1.8334145
CCCc1nc(CC)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.5700000000000001
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1.209036
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1.6697060000000001
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1.3491525000000002
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1C,1.2288275
CCNC(=O)/C=C(/c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1)c1cccc(F)c1F,1.93
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1.3595075
CCOc1cccc(NC(=O)OCC[NH+]2CCCC2)c1.[Cl-],1.448579
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1.399313333333333
CN(C)C(=O)NS(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3cccc(F)c3)cc21,1.83
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1.297636
CNC(=O)/C=C(/c1ccc2nc(N)n(C(C)C)c2c1)c1cccc(F)c1F,0.78
CNC(=O)/C=C(/c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1)c1cc(F)ccc1F,1.74
CNC(=O)/C=C(/c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1)c1ccc(F)c(F)c1F,1.86
CNC(=O)/C=C(/c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1)c1cccc(F)c1F,1.79
CNC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N(C)C)c2c1,1.94
CNC(=O)/C=C(\c1ccccc1)c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1,1.8
CNC(C)C(O)c1ccccc1,1.02
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,1.947734
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1.6472185000000001
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,1.0325
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.98
COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,1.368872
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0.82
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c1O,0.0
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC,0.9
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,-0.15
COc1cc2oc(-c3ccc(O)c(O)c3)c(OC)c(=O)c2c(O)c1OC,0.91
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,1.158834
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,1.4692165
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,1.4703225
COc1ccc(/C(=C\C(N)=O)c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)cc1F,1.52
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0.37
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,1.548518
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,1.784652
CS(=O)(=O)Nc1cccc(Cn2cnc3ccccc32)c1,1.369608
CSc1ccc2ncn(/C=C/C(=O)O)c(=O)c2c1,1.0575065
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,1.48048
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.1796715
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.4456820000000001
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.2688519999999999
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,1.7192509999999999
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0.9171395
Cc1cccc(Nc2ccccc2C(=O)O)c1C,1.2514265
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1.487322
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,1.619494
Clc1cccc(Cl)c1NC1=NCCN1,1.461137
N#Cc1cccc(Cn2cccn2)c1,1.8583645
N#Cc1cccc(Cn2ccnc2)c1,1.8306149999999999
N#Cc1cccc(Cn2cnc3ccccc32)c1,1.819113
N=c1nc(N2CCCCC2)cc(N)n1O,1.002161
NC(=O)c1cccc(Cn2ccnc2)c1,0.8378455
NC(=O)c1cccc(Cn2cnc3ccccc32)c1,1.399837
NC(N)=NCC1COc2ccccc2O1,1.1802065
NCc1cccc(Cn2cccn2)c1,1.451659
NCc1cccc(Cn2cnc3ccccc32)c1,1.4404545
NS(=O)(=O)c1ccc(Cn2cnc3ccccc32)cc1,1.369608
Nc1ccc(S(N)(=O)=O)cc1,0.74
Nc1cccc(Cn2cnc3ccccc32)c1,1.7594560000000001
O=C(CCc1ccc(O)cc1)c1ccc(O)cc1O,1.2600175
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1.5815990000000002
O=C(O)Cc1ccc(Cn2cccn2)cc1,0.460449
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,-0.769888
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,1.262409
O=C(O)c1ccc(Cc2ncccn2)cc1,0.7307945
O=C(O)c1ccc(Cn2cccn2)cc1,0.5617405
O=C(O)c1ccc(Cn2cnc3ccccc32)cc1,0.5018955
O=C(O)c1cccc(Cc2ncccn2)c1,0.7876650000000001
O=C(O)c1cccc(Cn2cccn2)c1,0.46843349999999995
O=C(O)c1ccccc1O,1.2205724999999998
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.63703
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0.6317345
O=C1C[C@@H](c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,-0.5887564999999999
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1.470303
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.5848915
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.3900000000000001
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,1.3205550000000001
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0.23
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,-0.7
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-0.20940199999999998
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0.8894044999999999
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.95
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,-0.369133
O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,0.78
O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,0.860682
c1ccc(Cn2ccnc2)cc1,1.8315735000000002
c1ccc(Cn2cnc3ccccc32)cc1,1.850935
